gaze_x,gaze_y
1742960638.8294961,0.19706546515226364,0.9280892610549927
1742960638.829504,0.19706546515226364,0.9280892610549927
1742960638.846132,0.19913849234580994,0.9323343336582184
1742960638.846132,0.19913849234580994,0.9323343336582184
1742960638.862945,0.20348792523145676,0.9415943622589111
1742960638.862945,0.20348792523145676,0.9415943622589111
1742960638.879353,0.203397698700428,0.9381474256515503
1742960638.879353,0.203397698700428,0.9381474256515503
1742960638.895904,0.19905786216259003,0.9332764744758606
1742960638.895904,0.19905786216259003,0.9332764744758606
1742960638.912637,0.19686808437108994,0.9356972277164459
1742960638.9126358,0.19686808437108994,0.9356972277164459
1742960638.9293718,0.20024369657039642,0.9370006024837494
1742960638.9293718,0.20024369657039642,0.9370006024837494
1742960638.946097,0.1999712660908699,0.9362705647945404
1742960638.946097,0.1999712660908699,0.9362705647945404
1742960638.9625669,0.1946125626564026,0.9326208829879761
1742960638.9625669,0.1946125626564026,0.9326208829879761
1742960638.979251,0.19698769599199295,0.9275493323802948
1742960638.979251,0.19698769599199295,0.9275493323802948
1742960638.995834,0.19217726588249207,0.9190779626369476
1742960638.995834,0.19217726588249207,0.9190779626369476
1742960639.012286,0.24218393862247467,0.903191864490509
1742960639.012286,0.24218393862247467,0.903191864490509
1742960639.0292008,0.25079256296157837,0.9173992574214935
1742960639.0292008,0.25079256296157837,0.9173992574214935
1742960639.046006,0.25235993415117264,0.9276448488235474
1742960639.046006,0.25235993415117264,0.9276448488235474
1742960639.062467,0.25875675678253174,0.9302046000957489
1742960639.062468,0.25875675678253174,0.9302046000957489
1742960639.079131,0.2582448124885559,0.9274105429649353
1742960639.079129,0.2582448124885559,0.9274105429649353
1742960639.0967731,0.2606874853372574,0.9296001493930817
1742960639.096781,0.2606874853372574,0.9296001493930817
1742960639.112643,0.2608986645936966,0.9273946285247803
1742960639.112643,0.2608986645936966,0.9273946285247803
1742960639.129174,0.25342563539743423,0.9223566949367523
1742960639.129174,0.25342563539743423,0.9223566949367523
1742960639.146122,0.2539379894733429,0.9194866120815277
1742960639.146122,0.2539379894733429,0.9194866120815277
1742960639.162205,0.2504042312502861,0.9196021258831024
1742960639.162205,0.2504042312502861,0.9196021258831024
1742960639.178575,0.25034552812576294,0.9224387109279633
1742960639.178575,0.25034552812576294,0.9224387109279633
1742960639.1953511,0.2565428465604782,0.923591136932373
1742960639.1953511,0.2565428465604782,0.923591136932373
1742960639.2121768,0.2556479200720787,0.9234056770801544
1742960639.2121768,0.2556479200720787,0.9234056770801544
1742960639.291191,0.25375526398420334,0.9183681905269623
1742960639.291341,0.25375526398420334,0.9183681905269623
1742960639.3222752,0.25563306361436844,0.9174062013626099
1742960639.322284,0.25563306361436844,0.9174062013626099
1742960639.322627,0.26176051795482635,0.9213690757751465
1742960639.3227499,0.26176051795482635,0.9213690757751465
1742960639.323308,0.26195910573005676,0.9221847653388977
1742960639.323423,0.26195910573005676,0.9221847653388977
1742960639.323576,0.2585601359605789,0.9212001264095306
1742960639.32372,0.2585601359605789,0.9212001264095306
1742960639.3238568,0.2565372660756111,0.9202091097831726
1742960639.323982,0.2565372660756111,0.9202091097831726
1742960639.337483,0.24853059649467468,0.9148277044296265
1742960639.3380349,0.24853059649467468,0.9148277044296265
1742960639.3452811,0.25171101838350296,0.9064349234104156
1742960639.345817,0.25171101838350296,0.9064349234104156
1742960639.362201,0.26126107573509216,0.9119135439395905
1742960639.3624718,0.26126107573509216,0.9119135439395905
1742960639.378319,0.2622402161359787,0.9125596582889557
1742960639.378332,0.2622402161359787,0.9125596582889557
1742960639.395753,0.2519727349281311,0.9090162813663483
1742960639.395777,0.2519727349281311,0.9090162813663483
1742960639.411784,0.25014717876911163,0.9100114107131958
1742960639.411793,0.25014717876911163,0.9100114107131958
1742960639.428528,0.26314516365528107,0.9108648598194122
1742960639.4307132,0.26314516365528107,0.9108648598194122
1742960639.450837,0.2658679038286209,0.908940464258194
1742960639.450837,0.2658679038286209,0.908940464258194
1742960639.462393,0.26084330677986145,0.9064407348632812
1742960639.4628532,0.26084330677986145,0.9064407348632812
1742960639.4786088,0.260298490524292,0.9045448005199432
1742960639.478637,0.260298490524292,0.9045448005199432
1742960639.495595,0.2607349157333374,0.905620813369751
1742960639.4956532,0.2607349157333374,0.905620813369751
1742960639.511965,0.2609676718711853,0.9028640389442444
1742960639.512137,0.2609676718711853,0.9028640389442444
1742960639.528259,0.2591182440519333,0.8923464417457581
1742960639.528265,0.2591182440519333,0.8923464417457581
1742960639.552418,0.32164275646209717,0.7582592964172363
1742960639.55326,0.32164275646209717,0.7582592964172363
1742960639.56317,0.3862586170434952,0.5879622995853424
1742960639.56317,0.3862586170434952,0.5879622995853424
1742960639.579804,0.41583237051963806,0.48600704967975616
1742960639.581069,0.41583237051963806,0.48600704967975616
1742960639.595478,0.45967431366443634,0.28841711580753326
1742960639.595477,0.45967431366443634,0.28841711580753326
1742960639.612324,0.44834668934345245,0.29023776948451996
1742960639.612515,0.44834668934345245,0.29023776948451996
1742960639.628779,0.4246174842119217,0.2676549404859543
1742960639.628851,0.4246174842119217,0.2676549404859543
1742960639.6465669,0.4247397929430008,0.2824293226003647
1742960639.646574,0.4247397929430008,0.2824293226003647
1742960639.665028,0.4192342609167099,0.2601829022169113
1742960639.665084,0.4192342609167099,0.2601829022169113
1742960639.678792,0.42032136023044586,0.24756621569395065
1742960639.678792,0.42032136023044586,0.24756621569395065
1742960639.695334,0.41570712625980377,0.242681622505188
1742960639.695334,0.41570712625980377,0.242681622505188
1742960639.712445,0.41631217300891876,0.235172301530838
1742960639.712445,0.41631217300891876,0.235172301530838
1742960639.741099,0.41801828145980835,0.273277685046196
1742960639.74217,0.41801828145980835,0.273277685046196
1742960639.750537,0.42022159695625305,0.27261488139629364
1742960639.75172,0.42022159695625305,0.27261488139629364
1742960639.767989,0.4213775098323822,0.2750651389360428
1742960639.769265,0.4213775098323822,0.2750651389360428
1742960639.8109891,0.4214721918106079,0.27336834371089935
1742960639.8109891,0.4214721918106079,0.27336834371089935
1742960639.811342,0.4224929213523865,0.2729349583387375
1742960639.811643,0.4224929213523865,0.2729349583387375
1742960639.8124611,0.4231463372707367,0.2749398499727249
1742960639.812504,0.4231463372707367,0.2749398499727249
1742960639.828286,0.42362481355667114,0.27344149351119995
1742960639.828286,0.42362481355667114,0.27344149351119995
1742960639.8451562,0.4249523878097534,0.2722321003675461
1742960639.845162,0.4249523878097534,0.2722321003675461
1742960639.8617668,0.42335544526576996,0.27709929645061493
1742960639.8617668,0.42335544526576996,0.27709929645061493
1742960639.878708,0.36800703406333923,0.26597876846790314
1742960639.878718,0.36800703406333923,0.26597876846790314
1742960639.8950028,0.2988184690475464,0.26014772057533264
1742960639.8950028,0.2988184690475464,0.26014772057533264
1742960639.911802,0.2834659516811371,0.2615768611431122
1742960639.911861,0.2834659516811371,0.2615768611431122
1742960639.92909,0.28142453730106354,0.2597363293170929
1742960639.92909,0.28142453730106354,0.2597363293170929
1742960639.945159,0.2820829451084137,0.25888241082429886
1742960639.945158,0.2820829451084137,0.25888241082429886
1742960639.961947,0.282145231962204,0.2548774778842926
1742960639.961947,0.282145231962204,0.2548774778842926
1742960639.9789739,0.2819678485393524,0.25363409519195557
1742960639.9789739,0.2819678485393524,0.25363409519195557
1742960639.994978,0.28118714690208435,0.2551683634519577
1742960639.994988,0.28118714690208435,0.2551683634519577
1742960640.0116549,0.2798473536968231,0.2544916719198227
1742960640.011647,0.2798473536968231,0.2544916719198227
1742960640.028505,0.2781911939382553,0.2548830434679985
1742960640.028505,0.2781911939382553,0.2548830434679985
1742960640.0456152,0.2774522006511688,0.25417129695415497
1742960640.045614,0.2774522006511688,0.25417129695415497
1742960640.061901,0.2740577906370163,0.2590857148170471
1742960640.061901,0.2740577906370163,0.2590857148170471
1742960640.07877,0.22595717757940292,0.32459235191345215
1742960640.07877,0.22595717757940292,0.32459235191345215
1742960640.094851,0.1677599772810936,0.39220139384269714
1742960640.094851,0.1677599772810936,0.39220139384269714
1742960640.111773,0.12124525383114815,0.5322418808937073
1742960640.111839,0.12124525383114815,0.5322418808937073
1742960640.128622,0.12178809940814972,0.5375940501689911
1742960640.128622,0.12178809940814972,0.5375940501689911
1742960640.144819,0.12252602726221085,0.5400726497173309
1742960640.1450722,0.12252602726221085,0.5400726497173309
1742960640.161539,0.12484220787882805,0.5448600351810455
1742960640.161542,0.12484220787882805,0.5448600351810455
1742960640.178698,0.12380410730838776,0.5431953370571136
1742960640.178698,0.12380410730838776,0.5431953370571136
1742960640.195222,0.12545590102672577,0.5450066328048706
1742960640.195222,0.12545590102672577,0.5450066328048706
1742960640.211767,0.12571677938103676,0.5423576831817627
1742960640.211767,0.12571677938103676,0.5423576831817627
1742960640.228572,0.11869372427463531,0.5394870638847351
1742960640.2285728,0.11869372427463531,0.5394870638847351
1742960640.2452118,0.11796792596578598,0.5431505441665649
1742960640.2452118,0.11796792596578598,0.5431505441665649
1742960640.261989,0.12285833060741425,0.5498214364051819
1742960640.261989,0.12285833060741425,0.5498214364051819
1742960640.278614,0.12383656576275826,0.5509742796421051
1742960640.278614,0.12383656576275826,0.5509742796421051
1742960640.295063,0.12293760105967522,0.5556418597698212
1742960640.295063,0.12293760105967522,0.5556418597698212
1742960640.31173,0.11857292428612709,0.5587359666824341
1742960640.31173,0.11857292428612709,0.5587359666824341
1742960640.3287501,0.10121947154402733,0.5563376545906067
1742960640.328833,0.10121947154402733,0.5563376545906067
1742960640.344877,0.08737614005804062,0.557881772518158
1742960640.345695,0.08737614005804062,0.557881772518158
1742960640.36166,0.08530513197183609,0.561640053987503
1742960640.36166,0.08530513197183609,0.561640053987503
1742960640.378568,0.08339091762900352,0.5576292276382446
1742960640.378568,0.08339091762900352,0.5576292276382446
1742960640.395304,0.08247185871005058,0.5556141436100006
1742960640.395432,0.08247185871005058,0.5556141436100006
1742960640.412566,0.08320720493793488,0.5545813739299774
1742960640.412566,0.08320720493793488,0.5545813739299774
1742960640.4282272,0.08241023123264313,0.5539297461509705
1742960640.4282272,0.08241023123264313,0.5539297461509705
1742960640.444725,0.08137596026062965,0.5581521689891815
1742960640.446636,0.08137596026062965,0.5581521689891815
1742960640.4615328,0.07879023626446724,0.5532122552394867
